Player,Age,Year,Tm,G,WS,VORP,PER,Draft Pick,Draft Year
Steve Smith,25,1995,ATL,78,7.6,2.2,16.1,5,1991
Steve Smith,25,1995,TOT,80,7.8,2.2,16.1,5,1991
Steve Smith,25,1995,MIA,2,0.2,0,19.5,5,1991
Steve Smith,26,1996,ATL,80,7.9,2,16.6,5,1991
Steve Smith,27,1997,ATL,72,9.1,2.3,17.4,5,1991
Steve Smith,28,1998,ATL,73,10.2,3.7,18.8,5,1991
Steve Smith,29,1999,ATL,36,4.4,1.7,17.9,5,1991
Steve Smith,30,2000,POR,82,10.4,3.6,17.3,5,1991
Steve Smith,31,2001,POR,81,8.2,2,15.9,5,1991
Steve Smith,32,2002,SAS,77,6.4,1.8,13.9,5,1991
Steve Smith,33,2003,SAS,53,2.5,0.3,12,5,1991
Steve Smith,34,2004,NOH,71,1.9,-0.4,11.8,5,1991
Steve Smith,35,2005,CHA,37,1.7,0.2,14.8,5,1991
Steve Smith,35,2005,TOT,50,1.8,0.1,13.6,5,1991
Steve Smith,35,2005,MIA,13,0.1,-0.1,7,5,1991
Steve Stipanovich,23,1984,IND,81,3.6,0.5,12.6,2,1983
Steve Stipanovich,24,1985,IND,82,5,1.3,15.9,2,1983
Steve Stipanovich,25,1986,IND,79,5.9,2.1,15.9,2,1983
Steve Stipanovich,26,1987,IND,81,9,3.5,15.9,2,1983
Steve Stipanovich,27,1988,IND,80,6.9,2.5,15,2,1983
Steven Adams,20,2014,OKC,81,2.9,0.7,11.2,12,2013
Steven Adams,21,2015,OKC,70,4.1,1.1,14.1,12,2013
Steven Adams,22,2016,OKC,80,6.5,2.1,15.5,12,2013
Steven Adams,23,2017,OKC,80,6.4,1.5,16.5,12,2013
Steven Adams,24,2018,OKC,76,9.7,3.3,20.6,12,2013
Steven Adams,25,2019,OKC,80,9.1,3.2,18.5,12,2013
Steven Hill,23,2009,OKC,1,0,0,88.3,Undrafted,0
Steven Hunter,20,2002,ORL,53,1,-0.4,12.9,15,2001
Steven Hunter,21,2003,ORL,33,0.9,0,13.4,15,2001
Steven Hunter,22,2004,ORL,59,0.6,-0.4,11.2,15,2001
Steven Hunter,23,2005,PHO,76,2.6,0.4,14.7,15,2001
Steven Hunter,24,2006,PHI,69,2.5,-0.3,13.9,15,2001
Steven Hunter,25,2007,PHI,70,2.8,0.1,12.3,15,2001
Steven Hunter,26,2008,DEN,19,0.1,-0.3,8.6,15,2001
Steven Hunter,28,2010,MEM,21,0.1,-0.4,11.6,15,2001
Steven Smith,23,2007,PHI,8,-0.1,-0.1,-1.8,Undrafted,0
Stevin Smith,25,1997,DAL,8,-0.1,-0.1,3.3,Undrafted,0
Stewart Granger,22,1984,CLE,56,0.5,-0.6,10.1,24,1983
Stewart Granger,23,1985,ATL,9,-0.2,-0.2,-0.2,24,1983
Stewart Granger,25,1987,NYK,15,-0.4,-0.2,5.9,24,1983
Stojko Vrankovic,27,1991,BOS,31,-0.1,-0.2,8.8,Undrafted,0
Stojko Vrankovic,28,1992,BOS,19,0.1,0,11.2,Undrafted,0
Stojko Vrankovic,33,1997,MIN,53,0.9,-0.1,10.1,Undrafted,0
Stojko Vrankovic,34,1998,LAC,65,0.4,-0.5,9.4,Undrafted,0
Stojko Vrankovic,35,1999,LAC,2,0,0,10.7,Undrafted,0
Stromile Swift,21,2001,VAN,80,1.9,0.2,13.1,2,2000
Stromile Swift,22,2002,MEM,68,3.7,0.2,17.2,2,2000
Stromile Swift,23,2003,MEM,67,3.3,0.4,18,2,2000
Stromile Swift,24,2004,MEM,77,4.8,0.7,19.2,2,2000
Stromile Swift,25,2005,MEM,60,2.9,0.3,16.7,2,2000
Stromile Swift,26,2006,HOU,66,2.5,-0.5,14.6,2,2000
Stromile Swift,27,2007,MEM,54,1,-0.6,14.2,2,2000
Stromile Swift,28,2008,MEM,35,0.9,0,15.9,2,2000
Stromile Swift,28,2008,NJN,21,0.5,-0.3,12.7,2,2000
Stromile Swift,28,2008,TOT,56,1.4,-0.3,14.8,2,2000
Stromile Swift,29,2009,NJN,6,0,-0.1,6.6,2,2000
Stromile Swift,29,2009,PHO,13,-0.1,-0.2,6.8,2,2000
Stromile Swift,29,2009,TOT,19,-0.1,-0.3,6.8,2,2000
Stuart Gray,21,1985,IND,52,-0.4,-0.6,4.6,29,1984
Stuart Gray,22,1986,IND,67,0.7,-0.2,10.5,29,1984
Stuart Gray,23,1987,IND,55,0.4,-0.2,8,29,1984
Stuart Gray,24,1988,IND,74,1.1,-0.2,9.9,29,1984
Stuart Gray,25,1989,IND,72,0.9,-0.3,9.1,29,1984
Stuart Gray,26,1990,CHH,39,0.7,0,10.2,29,1984
Stuart Gray,26,1990,NYK,19,-0.1,-0.1,-0.2,29,1984
Stuart Gray,26,1990,TOT,58,0.6,-0.2,8.5,29,1984
Stuart Gray,27,1991,NYK,8,0,-0.1,5.1,29,1984
Sun Yue,23,2009,LAL,10,-0.1,-0.1,-8.6,40,2007
Sundiata Gaines,23,2010,UTA,32,0.5,0.1,17.3,Undrafted,0
Sundiata Gaines,24,2011,NJN,10,0.1,0.1,15.3,Undrafted,0
Sundiata Gaines,24,2011,TOR,6,-0.1,-0.1,9.3,Undrafted,0
Sundiata Gaines,24,2011,MIN,8,-0.1,-0.1,4.9,Undrafted,0
Sundiata Gaines,24,2011,TOT,24,-0.1,-0.1,11.3,Undrafted,0
Sundiata Gaines,25,2012,NJN,57,1,0.2,15,Undrafted,0
Sviatoslav Mykhailiuk,21,2019,DET,3,0,0,9.8,47,2018
Sviatoslav Mykhailiuk,21,2019,LAL,39,-0.1,-0.4,5.8,47,2018
Swen Nater,30,1980,SDC,81,6.8,2.2,17.2,16,1973
Swen Nater,31,1981,SDC,82,8.6,2.8,18.2,16,1973
Swen Nater,32,1982,SDC,21,1.2,0,16.4,16,1973
Swen Nater,33,1983,SDC,7,-0.1,-0.1,6.6,16,1973
Swen Nater,34,1984,LAL,69,1.2,-0.5,10.8,16,1973
Sylvester Gray,21,1989,MIA,55,0.7,0,11.2,35,1988
Sylvester Norris,22,1980,SAS,17,-0.2,-0.2,3.3,63,1979
T.J. Ford,20,2004,MIL,55,0.7,-0.2,12.1,8,2003
T.J. Ford,22,2006,MIL,72,2.5,0.8,13.1,8,2003
T.J. Ford,23,2007,TOR,75,4.3,1.5,18.2,8,2003
T.J. Ford,24,2008,TOR,51,3.3,0.9,20.3,8,2003
T.J. Ford,25,2009,IND,74,4.3,1,16.6,8,2003
T.J. Ford,26,2010,IND,47,1.4,0.1,13.4,8,2003
T.J. Ford,27,2011,IND,41,0.2,-0.3,9.9,8,2003
T.J. Ford,28,2012,SAS,14,0.2,-0.1,11,8,2003
T.J. Leaf,20,2018,IND,53,0.8,-0.3,10.7,18,2017
T.J. Leaf,21,2019,IND,58,1.6,0.1,16.9,18,2017
T.J. McConnell,23,2016,PHI,81,1.9,0,14.5,Undrafted,0
T.J. McConnell,24,2017,PHI,81,3.8,0,13.7,Undrafted,0
T.J. McConnell,25,2018,PHI,76,3.8,0.5,12.5,Undrafted,0
T.J. McConnell,26,2019,PHI,76,2.9,0.1,13.4,Undrafted,0
T.J. Warren,21,2015,PHO,40,1.1,0,14,14,2014
T.J. Warren,22,2016,PHO,47,2.2,0.2,15.7,14,2014
T.J. Warren,23,2017,PHO,66,4.1,0.9,15.6,14,2014
T.J. Warren,24,2018,PHO,65,3.4,0.1,17.6,14,2014
T.J. Warren,25,2019,PHO,43,2.1,0.1,16.3,14,2014
T.R. Dunn,24,1980,POR,82,3.3,1.1,12.5,41,1977
T.R. Dunn,25,1981,DEN,82,1.6,0.4,10.2,41,1977
T.R. Dunn,26,1982,DEN,82,4,2.7,12.1,41,1977
T.R. Dunn,27,1983,DEN,82,4.4,2.8,11.4,41,1977
T.R. Dunn,28,1984,DEN,80,4.1,3.1,10.2,41,1977
T.R. Dunn,29,1985,DEN,81,4.4,2.2,9.8,41,1977
T.R. Dunn,30,1986,DEN,82,4.9,2.4,9.4,41,1977
T.R. Dunn,31,1987,DEN,81,2.4,0.6,7.8,41,1977
T.R. Dunn,32,1988,DEN,82,3.2,1.4,8.3,41,1977
T.R. Dunn,33,1989,PHO,34,0.6,0.2,7,41,1977
T.R. Dunn,34,1990,DEN,65,1.4,0.4,9.8,41,1977
T.R. Dunn,35,1991,DEN,17,0.3,0,10.7,41,1977
Tahjere McCall,24,2019,BRK,1,0,0,9.6,Undrafted,0
Taj Gibson,24,2010,CHI,82,4.7,0.8,13.8,26,2009
Taj Gibson,25,2011,CHI,80,5.2,0.9,14.3,26,2009
Taj Gibson,26,2012,CHI,63,4.5,1,16.9,26,2009
Taj Gibson,27,2013,CHI,65,3.3,0.5,14.4,26,2009
Taj Gibson,28,2014,CHI,82,5.7,0.5,16,26,2009
Taj Gibson,29,2015,CHI,62,4.8,1.1,16.1,26,2009
Taj Gibson,30,2016,CHI,73,5.4,1.7,15.7,26,2009
Taj Gibson,31,2017,CHI,55,3.3,0.3,15.5,26,2009
Taj Gibson,31,2017,TOT,78,4,0,15.1,26,2009
Taj Gibson,31,2017,OKC,23,0.8,-0.3,13.8,26,2009
Taj Gibson,32,2018,MIN,82,7.2,2.1,15.4,26,2009
Taj Gibson,33,2019,MIN,70,5.1,1.3,17.8,26,2009
Tamar Slay,22,2003,NJN,36,0,-0.3,7.1,54,2002
Tamar Slay,23,2004,NJN,22,0,-0.1,7.8,54,2002
Tamar Slay,24,2005,CHA,8,-0.3,-0.1,1.5,54,2002
Tang Hamilton,23,2002,MIA,9,0.2,0,10.9,Undrafted,0
Tarence Kinsey,22,2007,MEM,48,0.9,-0.1,13,Undrafted,0
Tarence Kinsey,23,2008,MEM,11,0,-0.1,10.3,Undrafted,0
Tarence Kinsey,24,2009,CLE,50,0.6,-0.1,11,Undrafted,0
Tarik Black,23,2015,LAL,38,2.2,0.3,16.3,Undrafted,0
Tarik Black,23,2015,TOT,63,3.1,0.1,14.7,Undrafted,0
Tarik Black,23,2015,HOU,25,0.9,-0.2,11.6,Undrafted,0
Tarik Black,24,2016,LAL,39,0.7,-0.2,12.3,Undrafted,0
Tarik Black,25,2017,LAL,67,2.4,0.1,15,Undrafted,0
Tarik Black,26,2018,HOU,51,1.5,0.1,14.3,Undrafted,0
Tariq Abdul-Wahad,23,1998,SAC,59,-0.2,-0.9,10.1,11,1997
Tariq Abdul-Wahad,24,1999,SAC,49,1.4,-0.2,11.8,11,1997
Tariq Abdul-Wahad,25,2000,ORL,46,2,0.4,14.4,11,1997
Tariq Abdul-Wahad,25,2000,TOT,61,2.2,0.2,13.6,11,1997
Tariq Abdul-Wahad,25,2000,DEN,15,0.2,-0.2,10.8,11,1997
Tariq Abdul-Wahad,26,2001,DEN,29,-0.4,-0.4,5.8,11,1997
Tariq Abdul-Wahad,27,2002,DAL,4,-0.1,0,0.3,11,1997
Tariq Abdul-Wahad,27,2002,DEN,20,0,-0.1,10.3,11,1997
Tariq Abdul-Wahad,27,2002,TOT,24,0,-0.1,9.8,11,1997
Tariq Abdul-Wahad,28,2003,DAL,14,0.4,0.1,12.4,11,1997
Tate George,22,1991,NJN,56,0.4,-0.5,10.5,22,1990
Tate George,23,1992,NJN,70,1.1,-0.7,11.8,22,1990
Tate George,24,1993,NJN,48,-0.1,-0.5,7.9,22,1990
Tate George,26,1995,MIL,3,0,0,2,22,1990
Taurean Green,21,2008,DEN,9,0,0,8.8,52,2007
Taurean Green,21,2008,POR,8,-0.1,-0.1,5.8,52,2007
Taurean Green,21,2008,TOT,17,-0.1,-0.1,7,52,2007
Taurean Waller-Prince,22,2017,ATL,59,1.1,-0.1,9.8,12,2016
Taurean Waller-Prince,23,2018,ATL,82,2,0.8,12.8,12,2016
Taurean Waller-Prince,24,2019,ATL,55,1.5,0,11.9,12,2016
Taylor Griffin,23,2010,PHO,8,0,0,5.2,48,2009
Tayshaun Prince,22,2003,DET,42,0.8,0,11.7,23,2002
Tayshaun Prince,23,2004,DET,82,7.5,2.8,13.3,23,2002
Tayshaun Prince,24,2005,DET,82,9.4,3.4,16.2,23,2002
Tayshaun Prince,25,2006,DET,82,7,1.8,14.8,23,2002
Tayshaun Prince,26,2007,DET,82,8,3,16,23,2002
Tayshaun Prince,27,2008,DET,82,7.5,2.5,15.6,23,2002
Tayshaun Prince,28,2009,DET,82,6.2,2.2,15,23,2002
Tayshaun Prince,29,2010,DET,49,3.2,1.1,16,23,2002
Tayshaun Prince,30,2011,DET,78,3.3,0.2,15.1,23,2002
Tayshaun Prince,31,2012,DET,63,2.1,-0.1,12.8,23,2002
Tayshaun Prince,32,2013,MEM,37,1.8,0.3,10.2,23,2002
Tayshaun Prince,32,2013,TOT,82,3.6,0.3,11.5,23,2002
Tayshaun Prince,32,2013,DET,45,1.7,-0.1,12.5,23,2002
Tayshaun Prince,33,2014,MEM,76,1.5,-0.3,8.2,23,2002
Tayshaun Prince,34,2015,TOT,58,2.5,0.2,12,23,2002
Tayshaun Prince,34,2015,DET,23,0.9,0.1,11.8,23,2002
Tayshaun Prince,34,2015,BOS,9,0.7,0.1,16.9,23,2002
Tayshaun Prince,34,2015,MEM,26,1,0,10.6,23,2002
Tayshaun Prince,35,2016,MIN,77,0.4,-0.4,6.3,23,2002
Tellis Frank,22,1988,GSW,78,0.6,-0.8,10.2,14,1987
Tellis Frank,23,1989,GSW,32,0.1,-0.2,9.4,14,1987
Tellis Frank,24,1990,MIA,77,2,-0.4,11.1,14,1987
Tellis Frank,26,1992,MIN,10,0.3,0,12.4,14,1987
Tellis Frank,28,1994,MIN,67,1.1,0.2,8.9,14,1987
Terence Morris,23,2002,HOU,68,0.2,-0.4,9.5,34,2001
Terence Morris,24,2003,HOU,49,0.9,-0.2,11.9,34,2001
Terence Morris,27,2006,ORL,22,-0.1,-0.3,5.1,34,2001
Terence Stansbury,23,1985,IND,74,1.5,-0.4,10.3,15,1984
Terence Stansbury,24,1986,IND,74,0.6,-0.5,9.5,15,1984
Terence Stansbury,25,1987,SEA,44,0.3,-0.3,9.7,15,1984
Terrance Ferguson,19,2018,OKC,61,1.2,-0.1,7.4,21,2017
Terrance Ferguson,20,2019,OKC,74,2.8,0,6.4,21,2017
Terrance Roberson,24,2001,CHH,3,-0.1,-0.1,-15,Undrafted,0
Terrel Harris,24,2012,MIA,22,0.1,-0.1,6.7,Undrafted,0
Terrel Harris,25,2013,MIA,7,0,-0.1,7.2,Undrafted,0
Terrel Harris,25,2013,NOH,13,-0.6,-0.3,-6.8,Undrafted,0
Terrel Harris,25,2013,TOT,20,-0.6,-0.3,-3.8,Undrafted,0
Terrell Brandon,21,1992,CLE,82,0.9,-0.4,12.8,11,1991
Terrell Brandon,22,1993,CLE,82,3.9,0.7,16.7,11,1991
Terrell Brandon,23,1994,CLE,73,2.9,0.4,15,11,1991
Terrell Brandon,24,1995,CLE,67,5.6,2.2,18.7,11,1991
Terrell Brandon,25,1996,CLE,75,12.7,5.2,25.2,11,1991
Terrell Brandon,26,1997,CLE,78,10.8,4.8,21.5,11,1991
Terrell Brandon,27,1998,MIL,50,5.1,2.2,20.2,11,1991
Terrell Brandon,28,1999,TOT,36,3.2,1.2,19.5,11,1991
Terrell Brandon,28,1999,MIN,21,2.3,0.8,20.9,11,1991
Terrell Brandon,28,1999,MIL,15,0.9,0.3,17.4,11,1991
Terrell Brandon,29,2000,MIN,71,8.6,3.2,20.8,11,1991
Terrell Brandon,30,2001,MIN,78,8.5,3.2,20,11,1991
Terrell Brandon,31,2002,MIN,32,3.7,1,21.2,11,1991
Terrence Jones,21,2013,HOU,19,0.7,0.3,17.1,18,2012
Terrence Jones,22,2014,HOU,76,7.3,2.2,19.1,18,2012
Terrence Jones,23,2015,HOU,33,3,0.7,18.3,18,2012
Terrence Jones,24,2016,HOU,50,1.5,-0.4,13.5,18,2012
Terrence Jones,25,2017,NOP,51,2.3,0.2,16.2,18,2012
Terrence Jones,25,2017,TOT,54,2.3,0.2,16.1,18,2012
Terrence Jones,25,2017,MIL,3,0,0,1.5,18,2012
Terrence Jones,27,2019,HOU,2,-0.1,-0.1,-15.8,18,2012
Terrence Rencher,22,1996,PHO,2,0,0,4.4,32,1995
Terrence Rencher,22,1996,MIA,34,-0.1,-0.3,6.5,32,1995
Terrence Rencher,22,1996,TOT,36,-0.2,-0.4,6.5,32,1995
Terrence Ross,21,2013,TOR,73,0.9,-0.3,10.4,8,2012
Terrence Ross,22,2014,TOR,81,4.2,1,12,8,2012
Terrence Ross,23,2015,TOR,82,2.4,0.2,11.2,8,2012
Terrence Ross,24,2016,TOR,73,3.6,0.8,12.9,8,2012
Terrence Ross,25,2017,TOT,78,3.5,0.9,13.4,8,2012
Terrence Ross,25,2017,TOR,54,2.9,0.7,14.9,8,2012
Terrence Ross,25,2017,ORL,24,0.6,0.1,11.1,8,2012
Terrence Ross,26,2018,ORL,24,0.3,0,9.9,8,2012
Terrence Ross,27,2019,ORL,81,4.3,0.9,15.4,8,2012
Terrence Williams,22,2010,NJN,78,-0.3,-0.8,11.5,11,2009
Terrence Williams,23,2011,HOU,11,-0.1,-0.1,8.6,11,2009
Terrence Williams,23,2011,NJN,10,-0.4,-0.2,6.2,11,2009
Terrence Williams,23,2011,TOT,21,-0.6,-0.4,6.9,11,2009
Terrence Williams,24,2012,SAC,18,0.4,0.1,16.5,11,2009
Terrence Williams,24,2012,TOT,30,0.3,-0.1,13.1,11,2009
Terrence Williams,24,2012,HOU,12,-0.1,-0.2,6.2,11,2009
Terrence Williams,25,2013,BOS,24,0.3,-0.1,12.3,11,2009
Terry Catledge,22,1986,PHI,64,1.7,-0.8,12.6,21,1985
Terry Catledge,23,1987,WSB,78,3.6,-0.2,14.2,21,1985
Terry Catledge,24,1988,WSB,70,3.5,0.4,14.7,21,1985
Terry Catledge,25,1989,WSB,79,3.3,0,12.6,21,1985
Terry Catledge,26,1990,ORL,74,2.5,-0.9,15,21,1985
Terry Catledge,27,1991,ORL,51,1.6,-0.2,14.5,21,1985
Terry Catledge,28,1992,ORL,78,4.6,0.9,15.2,21,1985
Terry Catledge,29,1993,ORL,21,0.1,-0.3,8.5,21,1985
Terry Crosby,23,1980,KCK,4,0,-0.1,3.5,62,1979
Terry Cummings,21,1983,SDC,70,8.7,3.5,22.8,2,1982
Terry Cummings,22,1984,SDC,81,7.5,2.2,19.8,2,1982
Terry Cummings,23,1985,MIL,79,10.7,4,22.1,2,1982
Terry Cummings,24,1986,MIL,82,7.4,2.1,18.2,2,1982
Terry Cummings,25,1987,MIL,82,8.8,3.8,20.5,2,1982
Terry Cummings,26,1988,MIL,76,5.2,1.4,17.4,2,1982
Terry Cummings,27,1989,MIL,80,7.7,2.6,19.7,2,1982
Terry Cummings,28,1990,SAS,81,8.7,2.7,19.6,2,1982
Terry Cummings,29,1991,SAS,67,5.6,1.6,16.3,2,1982
Terry Cummings,30,1992,SAS,70,6.5,1.1,18.5,2,1982
Terry Cummings,31,1993,SAS,8,0,-0.1,7.9,2,1982
Terry Cummings,32,1994,SAS,59,1.8,-0.2,12.7,2,1982
Terry Cummings,33,1995,SAS,76,2,-0.2,13.3,2,1982
Terry Cummings,34,1996,MIL,81,3,0.2,13.9,2,1982
Terry Cummings,35,1997,SEA,45,2.1,-0.1,15.2,2,1982
Terry Cummings,36,1998,NYK,30,1.1,0,14.6,2,1982
Terry Cummings,36,1998,PHI,44,1.4,-0.2,12.9,2,1982
Terry Cummings,36,1998,TOT,74,2.6,-0.2,13.7,2,1982
Terry Cummings,37,1999,GSW,50,2.6,0.6,16.2,2,1982
Terry Cummings,38,2000,GSW,22,0.4,-0.2,14,2,1982
Terry Davis,22,1990,MIA,63,0.5,-0.6,9,Undrafted,0
Terry Davis,23,1991,MIA,55,2,0,11.7,Undrafted,0
Terry Davis,24,1992,DAL,68,3.1,-0.5,12.4,Undrafted,0
Terry Davis,25,1993,DAL,75,-0.1,-2,11.7,Undrafted,0
Terry Davis,26,1994,DAL,15,0.4,-0.2,9.6,Undrafted,0
Terry Davis,27,1995,DAL,46,0.5,-0.6,8.1,Undrafted,0
Terry Davis,28,1996,DAL,28,0.5,-0.3,10,Undrafted,0
Terry Davis,30,1998,WAS,74,3.6,0.1,10.5,Undrafted,0
Terry Davis,31,1999,WAS,37,1.4,-0.1,10.6,Undrafted,0
Terry Davis,33,2001,DEN,19,0.2,-0.1,6.7,Undrafted,0
Terry Dehere,22,1994,LAC,64,-0.4,-0.9,9.5,13,1993
Terry Dehere,23,1995,LAC,80,0.5,-1.2,11.8,13,1993
Terry Dehere,24,1996,LAC,82,5,0.9,16.7,13,1993
Terry Dehere,25,1997,LAC,73,1.2,-0.5,12.4,13,1993
Terry Dehere,26,1998,SAC,77,1,-0.8,10.8,13,1993
Terry Dehere,27,1999,SAC,4,0,0,10.7,13,1993
Terry Dehere,27,1999,TOT,26,0,-0.2,8.5,13,1993
Terry Dehere,27,1999,VAN,22,0,-0.2,8.3,13,1993
Terry Dozier,23,1990,CHH,9,-0.2,-0.1,5.1,Undrafted,0
Terry Duerod,23,1980,DET,67,0.7,-1,11.7,48,1979
Terry Duerod,24,1981,DAL,18,0,-0.1,13.7,48,1979
Terry Duerod,24,1981,BOS,32,0.1,-0.2,14.3,48,1979
Terry Duerod,24,1981,TOT,50,0.2,-0.3,13.8,48,1979
Terry Duerod,25,1982,BOS,21,0.2,-0.1,12.5,48,1979
Terry Duerod,26,1983,GSW,5,-0.2,-0.1,4.2,48,1979
Terry Furlow,25,1980,TOT,76,2.8,0.2,16,12,1976
Terry Furlow,25,1980,ATL,21,0.8,0.2,15.9,12,1976
Terry Furlow,25,1980,UTA,55,2,0,16,12,1976
Terry Mills,23,1991,DEN,17,0.3,-0.1,14.5,16,1990
Terry Mills,23,1991,NJN,38,1,-0.1,13.1,16,1990
Terry Mills,23,1991,TOT,55,1.3,-0.2,13.6,16,1990
Terry Mills,24,1992,NJN,82,3.9,0.1,14.7,16,1990
Terry Mills,25,1993,DET,81,3.8,0.2,15.5,16,1990
Terry Mills,26,1994,DET,80,6.3,2.2,17.7,16,1990
Terry Mills,27,1995,DET,72,3.7,0.8,14.7,16,1990
Terry Mills,28,1996,DET,82,3.7,0.5,15.2,16,1990
Terry Mills,29,1997,DET,79,6.2,1.7,16.4,16,1990
Terry Mills,30,1998,MIA,50,0.9,-0.1,7.7,16,1990
Terry Mills,31,1999,MIA,1,0,0,6.7,16,1990
Terry Mills,32,2000,DET,82,3.8,0.6,11,16,1990
Terry Mills,33,2001,IND,14,-0.2,-0.2,1.1,16,1990
Terry Porter,22,1986,POR,79,2.3,0.3,14.8,24,1985
Terry Porter,23,1987,POR,80,6.8,2.2,16.2,24,1985
Terry Porter,24,1988,POR,82,9.8,3.4,18.1,24,1985
Terry Porter,25,1989,POR,81,9.2,3.3,17.7,24,1985
Terry Porter,26,1990,POR,80,11.7,4.4,20,24,1985
Terry Porter,27,1991,POR,81,13,5.5,21.7,24,1985
Terry Porter,28,1992,POR,82,10.6,3.6,18.1,24,1985
Terry Porter,29,1993,POR,81,8.8,3.2,17,24,1985
Terry Porter,30,1994,POR,77,5.4,1.6,16.4,24,1985
Terry Porter,31,1995,POR,35,1.7,0.3,13.7,24,1985
Terry Porter,32,1996,MIN,82,3.7,0.6,15.4,24,1985
Terry Porter,33,1997,MIN,82,2.7,0.1,14.5,24,1985
Terry Porter,34,1998,MIN,82,5.2,1.2,17.3,24,1985
Terry Porter,35,1999,MIA,50,5,1.7,16.9,24,1985
Terry Porter,36,2000,SAS,68,5.6,1.9,16.6,24,1985
Terry Porter,37,2001,SAS,80,5.4,1.8,15.5,24,1985
Terry Porter,38,2002,SAS,72,3.5,0.9,13.9,24,1985
Terry Rozier,21,2016,BOS,39,-0.3,-0.4,5,16,2015
Terry Rozier,22,2017,BOS,74,1.4,-0.2,10.8,16,2015
Terry Rozier,23,2018,BOS,80,5.6,2,15.1,16,2015
Terry Rozier,24,2019,BOS,79,3.2,0.6,12.9,16,2015
Terry Teagle,22,1983,HOU,73,-0.8,-1.1,10.3,16,1982
Terry Teagle,23,1984,HOU,68,0.2,-0.5,11.8,16,1982
Terry Teagle,24,1985,GSW,19,0.8,0,15.9,16,1982
Terry Teagle,24,1985,DET,2,0,0,-7.1,16,1982
Terry Teagle,24,1985,TOT,21,0.7,0,15.5,16,1982
Terry Teagle,25,1986,GSW,82,3.1,0,14.2,16,1982
Terry Teagle,26,1987,GSW,82,1.3,-0.8,13.2,16,1982
Terry Teagle,27,1988,GSW,47,-0.2,-1.1,13,16,1982
Terry Teagle,28,1989,GSW,66,3.1,-0.1,16.7,16,1982
Terry Teagle,29,1990,GSW,82,2.7,-0.4,14.8,16,1982
Terry Teagle,30,1991,LAL,82,2.1,-1,12.8,16,1982
Terry Teagle,31,1992,LAL,82,1.3,-0.7,14.5,16,1982
Terry Teagle,32,1993,HOU,2,0,-0.1,2.1,16,1982
Terry Tyler,23,1980,DET,82,3.4,1.6,14.2,23,1978
Terry Tyler,24,1981,DET,82,6.4,2.8,17.2,23,1978
Terry Tyler,25,1982,DET,82,5.5,2.2,16.9,23,1978
Terry Tyler,26,1983,DET,82,5.8,2.1,15.1,23,1978
Terry Tyler,27,1984,DET,82,2.5,0,13.2,23,1978
Terry Tyler,28,1985,DET,82,4.5,0.5,14.6,23,1978
Terry Tyler,29,1986,SAC,71,1.9,0.5,13.3,23,1978
Terry Tyler,30,1987,SAC,82,2.9,0.2,12.8,23,1978
Terry Tyler,31,1988,SAC,74,1.2,-0.2,12.4,23,1978
Terry Tyler,32,1989,DAL,70,1.2,-0.4,12.3,23,1978
Thabo Sefolosha,22,2007,CHI,71,0.8,-0.2,8.5,13,2006
Thabo Sefolosha,23,2008,CHI,69,1.5,0.3,11.4,13,2006
Thabo Sefolosha,24,2009,TOT,66,2.2,0.9,12.1,13,2006
Thabo Sefolosha,24,2009,OKC,23,1.2,0.6,12.5,13,2006
Thabo Sefolosha,24,2009,CHI,43,1,0.3,11.7,13,2006
Thabo Sefolosha,25,2010,OKC,82,4,1.9,9.8,13,2006
Thabo Sefolosha,26,2011,OKC,79,4.1,2,10.4,13,2006
Thabo Sefolosha,27,2012,OKC,42,1.8,0.7,9.8,13,2006
Thabo Sefolosha,28,2013,OKC,81,6.8,3.1,12.8,13,2006
Thabo Sefolosha,29,2014,OKC,61,3,1.1,10.4,13,2006
Thabo Sefolosha,30,2015,ATL,52,2.5,0.8,13.8,13,2006
Thabo Sefolosha,31,2016,ATL,75,4.5,1.4,12.4,13,2006
Thabo Sefolosha,32,2017,ATL,62,3.3,1.3,11.9,13,2006
Thabo Sefolosha,33,2018,UTA,38,2.6,0.8,15.8,13,2006
Thabo Sefolosha,34,2019,UTA,50,1.5,0.4,12.1,13,2006
Thaddeus Young,19,2008,PHI,74,4.5,1,16.5,12,2007
Thaddeus Young,20,2009,PHI,75,5.5,1.7,15.3,12,2007
Thaddeus Young,21,2010,PHI,67,2.1,0.1,14,12,2007
Thaddeus Young,22,2011,PHI,82,6.2,1.2,18.4,12,2007
Thaddeus Young,23,2012,PHI,63,6.3,1.6,18.9,12,2007
Thaddeus Young,24,2013,PHI,76,7.4,2.5,18.2,12,2007
Thaddeus Young,25,2014,PHI,79,3.5,1.2,16.6,12,2007
Thaddeus Young,26,2015,TOT,76,3.1,1.2,15.7,12,2007
Thaddeus Young,26,2015,MIN,48,1.4,0.7,15,12,2007
Thaddeus Young,26,2015,BRK,28,1.6,0.5,17.1,12,2007
Thaddeus Young,27,2016,BRK,73,4.1,1.3,17.5,12,2007
Thaddeus Young,28,2017,IND,74,4.6,2,14.9,12,2007
Thaddeus Young,29,2018,IND,81,5.5,2.3,14.8,12,2007
Thaddeus Young,30,2019,IND,81,6.9,3.1,16.2,12,2007
Thanasis Antetokounmpo,23,2016,NYK,2,0,0,32.9,51,2014
