,player,date,team,contract_length,salary,tm_abr,date #,GM,year,month,trans yr,transaction_yr,salary num,salary new,contract_value,Contract Value
2145,James Anderson,2012-11-21,San Antonio Spurs,0,0,SAS,20121121,['R.C. Buford'],2012,11,,2013,0,0.0,0,0.0
2146,Derek Fisher,2012-11-29,Dallas Mavericks,0,0,DAL,20121129,['Donn Nelson'],2012,11,,2013,0,0.0,0,0.0
2147,Kevin Jones,2012-11-29,Cleveland Cavaliers,1,minimum,CLE,20121129,['Chris Grant'],2012,11,,2013,1000000,1000000.0,0,-60630.46167478955
2148,Mickaël Piétrus,2012-11-30,Toronto Raptors,0,0,TOR,20121130,['Bryan Colangelo'],2012,11,,2013,0,0.0,0,0.0
2149,Jeff Adrien,2012-12-09,Charlotte Bobcats,1,minimum,CHA,20121209,['Rich Cho'],2012,12,,2013,1000000,1000000.0,0,842851.6916260521
2150,Jeff Adrien,2012-12-09,Charlotte Bobcats,2,minimum,CHA,20121209,['Rich Cho'],2012,12,,2013,1000000,1000000.0,0,7332096.478973839
2151,Dominic McGuire,2012-12-16,New Orleans Hornets,0,0,NOH,20121216,['Dell Demps'],2012,12,,2013,0,0.0,0,0.0
2152,Chris Douglas-Roberts,2012-12-23,Dallas Mavericks,0,0,DAL,20121223,['Donn Nelson'],2012,12,,2013,0,0.0,0,0.0
2153,Jarvis Varnado,2012-12-24,Boston Celtics,0,0,BOS,20121224,['Danny Ainge'],2012,12,,2013,0,0.0,0,0.0
2154,Garrett Temple,2012-12-25,Washington Wizards,1,minimum,WAS,20121225,['Ernie Grunfeld'],2012,12,,2013,1000000,1000000.0,0,1403436.2299512625
2155,Shaun Livings,2012-12-25,Cleveland Cavaliers,0,0,CLE,20121225,['Chris Grant'],2012,12,,2013,0,0.0,0,0.0
2156,Shelvin Mack,2012-12-25,Washington Wizards,0,0,WAS,20121225,['Ernie Grunfeld'],2012,12,,2013,0,0.0,0,0.0
2157,Lazar Hayward,2012-12-31,Minnesota Timberwolves,0,0,MIN,20121231,['David Kahn'],2012,12,,2013,0,0.0,0,0.0
2158,James Anderson,2013-01-02,Houston Rockets,1,minimum,HOU,20130102,['Daryl Morey'],2013,01,,2013,1000000,1000000.0,0,4074609.6898537884
2159,Daequan Cook,2013-01-06,Chicago Bulls,1,minimum,CHI,20130106,['Gar Forman'],2013,01,,2013,1000000,1000000.0,0,-12357019.153300842
2160,Dominic McGuire,2013-01-07,Indiana Pacers,1,minimum,IND,20130107,['Donnie Walsh'],2013,01,,2013,1000000,1000000.0,0,812114.0374390781
2161,Donald Sloan,2013-01-07,New Orleans Hornets,0,0,NOH,20130107,['Dell Demps'],2013,01,,2013,0,0.0,0,0.0
2162,Patrick Beverley,2013-01-07,Houston Rockets,0,000,HOU,20130107,['Daryl Morey'],2013,01,,2013,000,0.0,0,0.0
2163,Maalik Wayns,2013-01-08,Philadelphia 76ers,0,0,PHI,20130108,['Tony DiLeo'],2013,01,,2013,0,0.0,0,0.0
2164,Mike James,2013-01-08,Dallas Mavericks,1,minimum,DAL,20130108,['Donn Nelson'],2013,01,,2013,1000000,1000000.0,0,-136607.9233495791
2165,Jarvis Varnado,2013-01-09,Miami Heat,3,minimum,MIA,20130109,['Pat Riley'],2013,01,,2013,1000000,1000000.0,0,-1216067.658177002
2166,Josh Harrellson,2013-01-09,Miami Heat,0,0,MIA,20130109,['Pat Riley'],2013,01,,2013,0,0.0,0,0.0
2167,Damion James,2013-01-13,Brooklyn Nets,0,0,NJN,20130113,['Billy King'],2013,01,,2013,0,0.0,0,0.0
2168,Shelvin Mack,2013-01-17,Philadelphia 76ers,1,minimum,PHI,20130117,['Tony DiLeo'],2013,01,,2013,1000000,1000000.0,0,2666273.3832521043
2169,Mickaël Gelabale,2013-01-18,Minnesota Timberwolves,0,0,MIN,20130118,['David Kahn'],2013,01,,2013,0,0.0,0,0.0
2170,Chris Johnson,2013-01-19,Minnesota Timberwolves,1,minimum,MIN,20130119,['David Kahn'],2013,01,,2013,1000000,1000000.0,0,2935582.4599025254
2171,Chris Andersen,2013-01-20,Miami Heat,0,0,MIA,20130120,['Pat Riley'],2013,01,,2013,0,0.0,0,0.0
2172,Jannero Pargo,2013-01-21,Atlanta Hawks,1,minimum,ATL,20130121,['Danny Ferry'],2013,01,,2013,1000000,1000000.0,0,-2440022.153300842
2173,Aron Baynes,2013-01-23,San Antonio Spurs,0,0,SAS,20130123,['R.C. Buford'],2013,01,,2013,0,0.0,0,0.0
2174,Chris Johnson,2013-01-23,Memphis Grizzlies,0,0,MEM,20130123,['Jason Levien'],2013,01,,2013,0,0.0,0,0.0
2175,Sam Young,2013-01-28,Indiana Pacers,1,minimum,IND,20130128,['Donnie Walsh'],2013,01,,2013,1000000,1000000.0,0,758568.4224634469
2176,Jeremy Pargo,2013-02-07,Philadelphia 76ers,0,0,PHI,20130207,['Tony DiLeo'],2013,02,,2013,0,0.0,0,0.0
2177,Terrence Williams,2013-02-20,Boston Celtics,0,0,BOS,20130220,['Danny Ainge'],2013,02,,2013,0,0.0,0,0.0
2178,Kenyon Martin,2013-02-23,New York Knicks,0,0,NYK,20130223,['Glen Grunwald'],2013,02,,2013,0,0.0,0,0.0
2179,Derek Fisher,2013-02-25,Oklahoma City Thunder,1,minimum,OKC,20130225,['Sam Presti'],2013,02,,2013,1000000,1000000.0,0,845522.3066016836
2180,Derek Fisher,2013-02-25,Oklahoma City Thunder,2,minimum,OKC,20130225,['Sam Presti'],2013,02,,2013,1000000,1000000.0,0,4749048.554893932
2181,Tim Ohlbrecht,2013-02-25,Houston Rockets,0,0,HOU,20130225,['Daryl Morey'],2013,02,,2013,0,0.0,0,0.0
2182,D.J. White,2013-02-28,Boston Celtics,0,0,BOS,20130228,['Danny Ainge'],2013,02,,2013,0,0.0,0,0.0
2183,Shavlik Randolph,2013-03-01,Boston Celtics,0,0,BOS,20130301,['Danny Ainge'],2013,03,,2013,0,0.0,0,0.0
2184,Juwan Howard,2013-03-02,Miami Heat,1,minimum,MIA,20130302,['Pat Riley'],2013,03,,2013,1000000,1000000.0,0,0.0
2185,Lou Amundson,2013-03-02,Chicago Bulls,0,0,CHI,20130302,['Gar Forman'],2013,03,,2013,0,0.0,0,0.0
2186,Henry Sims,2013-03-03,New Orleans Hornets,0,0,NOH,20130303,['Dell Demps'],2013,03,,2013,0,0.0,0,0.0
2187,Aaron Brooks,2013-03-05,Houston Rockets,0,0,HOU,20130305,['Daryl Morey'],2013,03,,2013,0,0.0,0,0.0
2188,Shelvin Mack,2013-03-06,Atlanta Hawks,1,minimum,ATL,20130306,['Danny Ferry'],2013,03,,2013,1000000,1000000.0,0,2666273.3832521043
2189,Shelvin Mack,2013-03-06,Atlanta Hawks,2,minimum,ATL,20130306,['Danny Ferry'],2013,03,,2013,1000000,1000000.0,0,5716488.922307643
2190,Maalik Wayns,2013-03-08,Los Angeles Clippers,0,0,LAC,20130308,['Gary Sacks'],2013,03,,2013,0,0.0,0,0.0
2191,Malcolm Thomas,2013-03-08,Golden State Warriors,0,0,GSW,20130308,['Bob Myers'],2013,03,,2013,0,0.0,0,0.0
2192,Terrel Harris,2013-03-08,New Orleans Hornets,2,minimum,NOH,20130308,['Dell Demps'],2013,03,,2013,1000000,1000000.0,0,-2536347.2299512625
2193,Travis Leslie,2013-03-10,Utah Jazz,0,0,UTA,20130310,['Dennis Lindsey'],2013,03,,2013,0,0.0,0,0.0
2194,Lou Amundson,2013-03-12,New Orleans Hornets,0,0,NOH,20130312,['Dell Demps'],2013,03,,2013,0,0.0,0,0.0
2195,Chris Wright,2013-03-13,Dallas Mavericks,0,0,DAL,20130313,['Donn Nelson'],2013,03,,2013,0,0.0,0,0.0
2196,Jannero Pargo,2013-03-14,Charlotte Bobcats,0,0,CHA,20130314,['Rich Cho'],2013,03,,2013,0,0.0,0,0.0
2197,DaJuan Summers,2013-03-15,Los Angeles Clippers,0,0,LAC,20130315,['Gary Sacks'],2013,03,,2013,0,0.0,0,0.0
2198,Malcolm Thomas,2013-03-19,Chicago Bulls,0,0,CHI,20130319,['Gar Forman'],2013,03,,2013,0,0.0,0,0.0
2199,Chris Quinn,2013-03-20,Cleveland Cavaliers,0,0,CLE,20130320,['Chris Grant'],2013,03,,2013,0,0.0,0,0.0
2200,Justin Dentmon,2013-03-25,Dallas Mavericks,0,0,DAL,20130325,['Donn Nelson'],2013,03,,2013,0,0.0,0,0.0
2201,Jerel McNeal,2013-03-27,Utah Jazz,1,minimum,UTA,20130327,['Dennis Lindsey'],2013,03,,2013,1000000,1000000.0,0,0.0
2202,Justin Holiday,2013-04-01,Philadelphia 76ers,0,0,PHI,20130401,['Tony DiLeo'],2013,04,,2013,0,0.0,0,0.0
2203,Kris Joseph,2013-04-02,Brooklyn Nets,0,0,NJN,20130402,['Billy King'],2013,04,,2013,0,0.0,0,0.0
2204,Josh Akognon,2013-04-03,Dallas Mavericks,0,0,DAL,20130403,['Donn Nelson'],2013,04,,2013,0,0.0,0,0.0
2205,Keyon Dooling,2013-04-03,Memphis Grizzlies,1,minimum,MEM,20130403,['Jason Levien'],2013,04,,2013,1000000,1000000.0,0,-1022784.4616747895
2206,Scott Machado,2013-04-07,Golden State Warriors,0,0,GSW,20130407,['Bob Myers'],2013,04,,2013,0,0.0,0,0.0
2207,Solomon Jones,2013-04-12,New York Knicks,0,0,NYK,20130412,['Glen Grunwald'],2013,04,,2013,0,0.0,0,0.0
2208,Andrew Goudelock,2013-04-14,Los Angeles Lakers,1,minimum,LAL,20130414,['Mitch Kupchak'],2013,04,,2013,1000000,1000000.0,0,0.0
2209,Quentin Richardson,2013-04-16,New York Knicks,2,minimum,NYK,20130416,['Glen Grunwald'],2013,04,,2013,1000000,1000000.0,0,-2792098.269162605
2210,Tracy McGrady,2013-04-16,San Antonio Spurs,1,minimum,SAS,20130416,['R.C. Buford'],2013,04,,2013,1000000,1000000.0,0,0.0
2211,Donté Greene,2013-04-17,Memphis Grizzlies,0,0,MEM,20130417,['Jason Levien'],2013,04,,2013,0,0.0,0,0.0
2212,Dwayne Jones,2013-04-17,Golden State Warriors,0,0,GSW,20130417,['Bob Myers'],2013,04,,2013,0,0.0,0,0.0
2213,Earl Barron,2013-04-17,New York Knicks,1,minimum,NYK,20130417,['Glen Grunwald'],2013,04,,2013,1000000,1000000.0,0,-1075800.0
2214,Donald Sloan,2013-07-03,Indiana Pacers,0,0,IND,20130703,['Larry Bird'],2013,07,,2014,0,0.0,0,0.0
2215,Rudy Gobert,2013-07-06,Utah Jazz,4,"$5,523,859",UTA,20130706,['Dennis Lindsey'],2013,07,,2014,5523859,5523859.0,0,59128478.071051486
2216,Trey Burke,2013-07-06,Utah Jazz,4,"$11,051,183",UTA,20130706,['Dennis Lindsey'],2013,07,,2014,11051183,11051183.0,0,303129.0453672735
2217,Kelly Olynyk,2013-07-07,Boston Celtics,4,"$9,295,100",BOS,20130707,['Danny Ainge'],2013,07,,2014,9295100,9295100.0,0,20191978.26494573
2218,Andre Roberson,2013-07-08,Oklahoma City Thunder,0,0,OKC,20130708,['Sam Presti'],2013,07,,2014,0,0.0,0,0.0
2219,C.J. Leslie,2013-07-08,New York Knicks,1,minimum,NYK,20130708,['Glen Grunwald'],2013,07,,2014,1000000,1000000.0,0,0.0
2220,Glen Rice,2013-07-08,Washington Wizards,1,minimum,WAS,20130708,['Ernie Grunfeld'],2013,07,,2014,1000000,1000000.0,0,-171065.58865458868
2221,Incomplete Player,2013-07-08,Washington Wizards,0,0,WAS,20130708,['Ernie Grunfeld'],2013,07,,2014,0,0.0,0,0.0
2222,Reggie Bullock,2013-07-08,Los Angeles Clippers,0,0,LAC,20130708,['Doc Rivers'],2013,07,,2014,0,0.0,0,0.0
2223,Tim Hardaway,2013-07-08,New York Knicks,4,"$6,054,800",NYK,20130708,['Glen Grunwald'],2013,07,,2014,6054800,6054800.0,0,0.0
2224,Al Jefferson,2013-07-10,Charlotte Bobcats,3,$40.5million,CHA,20130710,['Rich Cho'],2013,07,,2014,40.5million,40500000.0,0,-13406401.888734229
2225,C.J. Watson,2013-07-10,Indiana Pacers,2,minimum,IND,20130710,['Larry Bird'],2013,07,,2014,1000000,1000000.0,0,8756130.191584846
2226,Chris Andersen,2013-07-10,Miami Heat,1,$1.7million,MIA,20130710,['Pat Riley'],2013,07,,2014,1.7million,1700000.0,0,8864428.31927532
2227,Chris Paul,2013-07-10,Los Angeles Clippers,5,$107million,LAC,20130710,['Doc Rivers'],2013,07,,2014,107million,107000000.0,0,21401422.716246046
2228,Cody Zeller,2013-07-10,Charlotte Bobcats,4,"$17,439,473",CHA,20130710,['Rich Cho'],2013,07,,2014,17439473,17439473.0,0,19892099.53026352
2229,Darren Collison,2013-07-10,Los Angeles Clippers,2,$3.8million,LAC,20130710,['Doc Rivers'],2013,07,,2014,3.8million,3800000.0,0,10429719.517526839
2230,David West,2013-07-10,Indiana Pacers,3,$36million,IND,20130710,['Larry Bird'],2013,07,,2014,36million,36000000.0,0,7020797.713809063
2231,Dennis Schröder,2013-07-10,Atlanta Hawks,0,0,ATL,20130710,['Danny Ferry'],2013,07,,2014,0,0.0,0,0.0
2232,Dorell Wright,2013-07-10,Portland Trail Blazers,2,$6million,POR,20130710,['Neil Olshey'],2013,07,,2014,6million,6000000.0,0,62146.72629238758
2233,Eric Maynor,2013-07-10,Washington Wizards,2,$4.13million,WAS,20130710,['Ernie Grunfeld'],2013,07,,2014,4.13million,4130000.0,0,-7416524.709236709
2234,Garrett Temple,2013-07-10,Washington Wizards,1,minimum,WAS,20130710,['Ernie Grunfeld'],2013,07,,2014,1000000,1000000.0,0,-402902.2340362341
2235,Greg Stiemsma,2013-07-10,New Orleans Pelicans,1,$2.7million,NOH,20130710,['Dell Demps'],2013,07,,2014,2.7million,2700000.0,0,-110016.1701811701
2236,J.R. Smith,2013-07-10,New York Knicks,0,0,NYK,20130710,['Glen Grunwald'],2013,07,,2014,0,0.0,0,0.0
2237,Jon Leuer,2013-07-10,Memphis Grizzlies,0,0,MEM,20130710,['Jason Levien'],2013,07,,2014,0,0.0,0,0.0
2238,Jordan Farmar,2013-07-10,Los Angeles Lakers,0,0,LAL,20130710,['Mitch Kupchak'],2013,07,,2014,0,0.0,0,0.0
2239,Josh Smith,2013-07-10,Detroit Pistons,4,$54million,DET,20130710,['Joe Dumars'],2013,07,,2014,54million,54000000.0,0,-63911771.79159698
2240,Martell Webster,2013-07-10,Washington Wizards,4,$22million,WAS,20130710,['Ernie Grunfeld'],2013,07,,2014,22million,22000000.0,0,-1978470.5672705676
2241,Mike Dunleavy,2013-07-10,Chicago Bulls,2,$6million,CHI,20130710,['Gar Forman'],2013,07,,2014,6million,6000000.0,0,12199898.40105222
2242,Pablo Prigioni,2013-07-10,New York Knicks,3,$4.5million,NYK,20130710,['Glen Grunwald'],2013,07,,2014,4.5million,4500000.0,0,9743273.440576257
2243,Paul Millsap,2013-07-10,Atlanta Hawks,2,$19million,ATL,20130710,['Danny Ferry'],2013,07,,2014,19million,19000000.0,0,7826253.500731308
2244,Robert Sacre,2013-07-10,Los Angeles Lakers,3,minimum,LAL,20130710,['Mitch Kupchak'],2013,07,,2014,1000000,1000000.0,0,1785037.5857891492
2245,Tony Snell,2013-07-10,Chicago Bulls,4,"$6,804,777",CHI,20130710,['Gar Forman'],2013,07,,2014,6804777,6804777.0,0,9281961.644107725
2246,Wayne Elling,2013-07-10,Dallas Mavericks,0,0,DAL,20130710,['Donn Nelson'],2013,07,,2014,0,0.0,0,0.0
2247,Andray Blatche,2013-07-11,Brooklyn Nets,1,minimum,NJN,20130711,['Billy King'],2013,07,,2014,1000000,1000000.0,0,4953822.78021978
2248,CJ McCollum,2013-07-11,Portland Trail Blazers,0,0,POR,20130711,['Neil Olshey'],2013,07,,2014,0,0.0,0,0.0
2249,Earl Watson,2013-07-11,Portland Trail Blazers,1,minimum,POR,20130711,['Neil Olshey'],2013,07,,2014,1000000,1000000.0,0,-1570572.5886545887
2250,Gal Mekel,2013-07-11,Dallas Mavericks,3,$3.2million,DAL,20130711,['Donn Nelson'],2013,07,,2014,3.2million,3200000.0,0,-2875193.4900821554
2251,J.J. Hickson,2013-07-11,Denver Nuggets,3,$15million,DEN,20130711,['Tim Connelly'],2013,07,,2014,15million,15000000.0,0,-13151216.34537353
2252,Jeff Ayres,2013-07-11,San Antonio Spurs,0,0,SAS,20130711,['R.C. Buford'],2013,07,,2014,0,0.0,0,0.0
2253,José Calderón,2013-07-11,Dallas Mavericks,0,0,DAL,20130711,['Donn Nelson'],2013,07,,2014,0,0.0,0,0.0
2254,Manu Ginóbili,2013-07-11,San Antonio Spurs,0,0,SAS,20130711,['R.C. Buford'],2013,07,,2014,0,0.0,0,0.0
2255,Manu Ginóbili,2013-07-11,San Antonio Spurs,0,0,SAS,20130711,['R.C. Buford'],2013,07,,2014,0,0.0,0,0.0
2256,Marco Belinelli,2013-07-11,San Antonio Spurs,2,$6million,SAS,20130711,['R.C. Buford'],2013,07,,2014,6million,6000000.0,0,9837564.462733287
2257,Nazr Mohammed,2013-07-11,Chicago Bulls,1,minimum,CHI,20130711,['Gar Forman'],2013,07,,2014,1000000,1000000.0,0,-30982.2907632906
2258,Nick Young,2013-07-11,Los Angeles Lakers,1,$1.2million,LAL,20130711,['Mitch Kupchak'],2013,07,,2014,1.2million,1200000.0,0,3169697.716364716
2259,Nick Young,2013-07-11,Los Angeles Lakers,2,$2.4million,LAL,20130711,['Mitch Kupchak'],2013,07,,2014,2.4million,2400000.0,0,396703.1227561184
2260,Shaun Livings,2013-07-11,Brooklyn Nets,0,0,NJN,20130711,['Billy King'],2013,07,,2014,0,0.0,0,0.0
2261,Andrei Kirilenko,2013-07-12,Brooklyn Nets,2,$3.1million,NJN,20130712,['Billy King'],2013,07,,2014,3.1million,3100000.0,0,-4285382.347490348
2262,Chase Budinger,2013-07-12,Minnesota Timberwolves,3,$16million,MIN,20130712,['Flip Saunders'],2013,07,,2014,16million,16000000.0,0,-10728312.802834958
2263,Chris Kaman,2013-07-12,Los Angeles Lakers,1,$3.2million,LAL,20130712,['Mitch Kupchak'],2013,07,,2014,3.2million,3200000.0,0,-2327672.056727057
2264,Corey Brewer,2013-07-12,Minnesota Timberwolves,0,0,MIN,20130712,['Flip Saunders'],2013,07,,2014,0,0.0,0,0.0
2265,Earl Clark,2013-07-12,Cleveland Cavaliers,2,$9million,CLE,20130712,['Chris Grant'],2013,07,,2014,9million,9000000.0,0,-11971277.25193842
2266,Jarrett Jack,2013-07-12,Cleveland Cavaliers,4,$25million,CLE,20130712,['Chris Grant'],2013,07,,2014,25million,25000000.0,0,-10511439.859337835
2267,Marreese Speights,2013-07-12,Golden State Warriors,3,$11million,GSW,20130712,['Bob Myers'],2013,07,,2014,11million,11000000.0,0,3592421.158568211
2268,Shabazz Muhammad,2013-07-12,Minnesota Timberwolves,4,"$8,985,302",MIN,20130712,['Flip Saunders'],2013,07,,2014,8985302,8985302.0,0,7033237.76814346
2269,Steven Adams,2013-07-12,Oklahoma City Thunder,4,"$9,716,410",OKC,20130712,['Sam Presti'],2013,07,,2014,9716410,9716410.0,0,30976464.300389245
2270,Dwight Howard,2013-07-13,Houston Rockets,4,$88million,HOU,20130713,['Daryl Morey'],2013,07,,2014,88million,88000000.0,0,-34296663.51483835
2271,O.J. Mayo,2013-07-13,Milwaukee Bucks,3,$24million,MIL,20130713,['John Hammond'],2013,07,,2014,24million,24000000.0,0,-18843819.15433124
2272,Robert Coving,2013-07-13,Houston Rockets,0,0,HOU,20130713,['Daryl Morey'],2013,07,,2014,0,0.0,0,0.0
2273,Tiago Splitter,2013-07-13,San Antonio Spurs,4,$36million,SAS,20130713,['R.C. Buford'],2013,07,,2014,36million,36000000.0,0,-17931762.29850087
2274,Chris Copeland,2013-07-14,Indiana Pacers,2,$6.1million,IND,20130714,['Larry Bird'],2013,07,,2014,6.1million,6100000.0,0,-4609462.897320064
2275,Carl Landry,2013-07-15,Sacramento Kings,4,$20million,SAC,20130715,"[""Pete D'Alessandro""]",2013,07,,2014,20million,20000000.0,0,-9469987.181253891
2276,Incomplete Player,2013-07-15,Atlanta Hawks,0,0,ATL,20130715,['Danny Ferry'],2013,07,,2014,0,0.0,0,0.0
2277,Gigi Da,2013-07-15,Detroit Pistons,0,0,DET,20130715,['Joe Dumars'],2013,07,,2014,0,0.0,0,0.0
2278,Isaiah Canaan,2013-07-15,Houston Rockets,0,0,HOU,20130715,['Daryl Morey'],2013,07,,2014,0,0.0,0,0.0
2279,James Anderson,2013-07-15,Philadelphia 76ers,0,0,PHI,20130715,['Sam Hinkie'],2013,07,,2014,0,0.0,0,0.0
2280,Tim Ohlbrecht,2013-07-15,Philadelphia 76ers,0,0,PHI,20130715,['Sam Hinkie'],2013,07,,2014,0,0.0,0,0.0
2281,Tyler Hansbrough,2013-07-15,Toronto Raptors,2,000,TOR,20130715,['Masai Ujiri'],2013,07,,2014,000,0.0,0,4916771.311079967
2282,Wesley Johnson,2013-07-15,Los Angeles Lakers,0,0,LAL,20130715,['Mitch Kupchak'],2013,07,,2014,0,0.0,0,0.0
2283,Will Bynum,2013-07-15,Detroit Pistons,0,0,DET,20130715,['Joe Dumars'],2013,07,,2014,0,0.0,0,0.0
2284,Chauncey Billups,2013-07-16,Detroit Pistons,0,0,DET,20130716,['Joe Dumars'],2013,07,,2014,0,0.0,0,0.0
2285,Dwight Buycks,2013-07-16,Toronto Raptors,1,minimum,TOR,20130716,['Masai Ujiri'],2013,07,,2014,1000000,1000000.0,0,0.0
2286,Metta World,2013-07-16,New York Knicks,0,0,NYK,20130716,['Glen Grunwald'],2013,07,,2014,0,0.0,0,0.0
2287,Omri Casspi,2013-07-16,Houston Rockets,0,0,HOU,20130716,['Daryl Morey'],2013,07,,2014,0,0.0,0,0.0
2288,Carlos Delfino,2013-07-17,Milwaukee Bucks,2,$6.5million,MIL,20130717,['John Hammond'],2013,07,,2014,6.5million,6500000.0,0,0.0
2289,Zaza Pachulia,2013-07-17,Milwaukee Bucks,3,$15.6million,MIL,20130717,['John Hammond'],2013,07,,2014,15.6million,15600000.0,0,6975745.403444052
2290,Anthony Morrow,2013-07-18,New Orleans Pelicans,0,0,NOH,20130718,['Dell Demps'],2013,07,,2014,0,0.0,0,0.0
2291,Jason Maxiell,2013-07-18,Orlando Magic,0,0,ORL,20130718,['Rob Hennigan'],2013,07,,2014,0,0.0,0,0.0
2292,Ray McCallum,2013-07-18,Sacramento Kings,0,0,SAC,20130718,"[""Pete D'Alessandro""]",2013,07,,2014,0,0.0,0,0.0
2293,Ronny Turiaf,2013-07-18,Minnesota Timberwolves,0,0,MIN,20130718,['Flip Saunders'],2013,07,,2014,0,0.0,0,0.0
2294,Toney Douglas,2013-07-18,Golden State Warriors,0,0,GSW,20130718,['Bob Myers'],2013,07,,2014,0,0.0,0,0.0
2295,Incomplete Player,2013-07-18,Boston Celtics,0,0,BOS,20130718,['Danny Ainge'],2013,07,,2014,0,0.0,0,0.0
2296,Aaron Brooks,2013-07-19,Houston Rockets,0,0,HOU,20130719,['Daryl Morey'],2013,07,,2014,0,0.0,0,0.0
2297,Andrew Bynum,2013-07-19,Cleveland Cavaliers,2,$24million,CLE,20130719,['Chris Grant'],2013,07,,2014,24million,24000000.0,0,-16631475.290763289
2298,Kentavious Caldwell-Pope,2013-07-19,Detroit Pistons,0,0,DET,20130719,['Joe Dumars'],2013,07,,2014,0,0.0,0,0.0
2299,Reggie Williams,2013-07-19,Houston Rockets,0,0,HOU,20130719,['Daryl Morey'],2013,07,,2014,0,0.0,0,0.0
2300,Samuel Dalembert,2013-07-19,Dallas Mavericks,2,$7.5million,DAL,20130719,['Donn Nelson'],2013,07,,2014,7.5million,7500000.0,0,1369540.195672695
2301,Tony Mitchell,2013-07-19,Detroit Pistons,0,0,DET,20130719,['Joe Dumars'],2013,07,,2014,0,0.0,0,0.0
2302,Byron Mullens,2013-07-22,Los Angeles Clippers,2,$2million,LAC,20130722,['Doc Rivers'],2013,07,,2014,2million,2000000.0,0,-1304130.7021087022
2303,D.J. Augustin,2013-07-22,Toronto Raptors,0,0,TOR,20130722,['Masai Ujiri'],2013,07,,2014,0,0.0,0,0.0
2304,John Lucas,2013-07-22,Utah Jazz,2,$3.2million,UTA,20130722,['Dennis Lindsey'],2013,07,,2014,3.2million,3200000.0,0,-642102.7689842699
2305,Phil Pressey,2013-07-22,Boston Celtics,0,0,BOS,20130722,['Danny Ainge'],2013,07,,2014,0,0.0,0,0.0
2306,Jermaine O'Neal,2013-07-23,Golden State Warriors,1,$2million,GSW,20130723,['Bob Myers'],2013,07,,2014,2million,2000000.0,0,2618770.893673894
2307,Monta Ellis,2013-07-23,Dallas Mavericks,3,$25million,DAL,20130723,['Donn Nelson'],2013,07,,2014,25million,25000000.0,0,-3090450.2137562176
2308,Ian Clark,2013-07-24,Utah Jazz,0,0,UTA,20130724,['Dennis Lindsey'],2013,07,,2014,0,0.0,0,0.0
2309,Josh Akognon,2013-07-24,Memphis Grizzlies,0,0,MEM,20130724,['Jason Levien'],2013,07,,2014,0,0.0,0,0.0
2310,Ricky Ledo,2013-07-24,Dallas Mavericks,4,$4.4million,DAL,20130724,['Donn Nelson'],2013,07,,2014,4.4million,4400000.0,0,-7180464.8127828045
2311,Bernard James,2013-07-25,Dallas Mavericks,0,0,DAL,20130725,['Donn Nelson'],2013,07,,2014,0,0.0,0,0.0
2312,Brandan Wright,2013-07-25,Dallas Mavericks,2,$10million,DAL,20130725,['Donn Nelson'],2013,07,,2014,10million,10000000.0,0,6308836.653029947
2313,Jamaal Franklin,2013-07-25,Memphis Grizzlies,0,0,MEM,20130725,['Jason Levien'],2013,07,,2014,0,0.0,0,0.0
2314,Kenyon Martin,2013-07-25,New York Knicks,1,minimum,NYK,20130725,['Glen Grunwald'],2013,07,,2014,1000000,1000000.0,0,653280.0638550636
2315,Ronnie Price,2013-07-25,Orlando Magic,1,minimum,ORL,20130725,['Rob Hennigan'],2013,07,,2014,1000000,1000000.0,0,-1437042.5886545887
2316,Miroslav Raduljica,2013-07-26,Milwaukee Bucks,3,000,MIL,20130726,['John Hammond'],2013,07,,2014,000,0.0,0,1485621.4752004754
2317,Nate Robinson,2013-07-26,Denver Nuggets,2,$4million,DEN,20130726,['Tim Connelly'],2013,07,,2014,4million,4000000.0,0,-3870545.565557902
2318,Timofey Mozgov,2013-07-27,Denver Nuggets,0,0,DEN,20130727,['Tim Connelly'],2013,07,,2014,0,0.0,0,0.0
2319,Gustavo Ayón,2013-07-29,Atlanta Hawks,0,0,ATL,20130729,['Danny Ferry'],2013,07,,2014,0,0.0,0,0.0
2320,Jeff Withey,2013-07-29,New Orleans Pelicans,0,0,NOH,20130729,['Dell Demps'],2013,07,,2014,0,0.0,0,0.0
2321,Marcus Camby,2013-07-29,Houston Rockets,1,minimum,HOU,20130729,['Daryl Morey'],2013,07,,2014,1000000,1000000.0,0,0.0
2322,Shane Larkin,2013-07-29,Dallas Mavericks,4,"$7,415,443",DAL,20130729,['Donn Nelson'],2013,07,,2014,7415443,7415443.0,0,1107863.4143206629
2323,Alan Anderson,2013-07-30,Brooklyn Nets,0,0,NJN,20130730,['Billy King'],2013,07,,2014,0,0.0,0,0.0
2324,Gary Neal,2013-07-30,Milwaukee Bucks,0,0,MIL,20130730,['John Hammond'],2013,07,,2014,0,0.0,0,0.0
2325,Gerald Henderson,2013-07-30,Charlotte Bobcats,3,$18million,CHA,20130730,['Rich Cho'],2013,07,,2014,18million,18000000.0,0,0.0
2326,Giannis Ante,2013-07-30,Milwaukee Bucks,0,0,MIL,20130730,['John Hammond'],2013,07,,2014,0,0.0,0,0.0
